Category,Sub-category,Manufacturer,Product Title,Product Description,Quantity (Minimum Increments),Size,Color,Other Attribute,Contract #,Contract Price,Sale_Price,Qty_Per_UOI,Unit of Issue,FOB,SEV Code,PN,COO,Weight,Height,Shipping Designations,Image
Safety,Environmental,GRN,DuPont Tychem  QC Chemical Apron w/ Sleeves,Dry chemical and liquid splash protection from  In.Warning In. and  In.Caution In. rated pesticides -- DuPont chemical apron offers protection for the arms and body that's suited for hot weather -- Protects the most vulnerable parts of the body -- Lightweight and wat,1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-3634 SEV16,MX,,,,SEV16-163274-3634.jpg
Safety,Environmental,SELLSTROM,Goggle Chemical Splash,Goggle  Chemical Splash  Frame Color Green  Lens Color Clear  Lens Material Polycarbonate  Elastic Nylon Strap  Standards Meets ANSI Z87.1-2003,1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-3830 SEV16,MX,,,,SEV16-163274-3830.jpg
Safety,Environmental,GRN,Granular Absorbents Type: Vermiculite...,Granular Absorbents Type: Vermiculite Container Type: Bag Container Size: 30 Lbs.,1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-3832 SEV16,MX,,,,SEV16-163274-3832.jpg
Safety,Environmental,APPROVED VENDOR,NIOSH Pocket Guide to Chemical Hazards,New Edition NIOSH Pocket Guide to Chemical Hazards,1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-3834 SEV16,MX,,,,SEV16-163274-3834.jpg
Safety,Environmental,LAGASSE SWEET,"OIL DRY-ABSORBENT-SAFE-TSORB,40LB...","MOL 7941 MOL 7941 OIL DRY-ABSORBENT-SAFE-TSORB,40LB BG(1) POLY BAG MOL 7941",1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-4030 SEV16,MX,,,,SEV16-163274-4030.jpg
Safety,Environmental,SPILFYTER,Universal Sorbent Sock Pk 15,Universal Sorbent Sock  Gallons Sorbed per Pkg 15  Material Polypropylene  Color Gray  Dia 3 In  Length 4 Ft  Package Quantity 15,1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-4032 SEV16,MX,,,,SEV16-163274-4032.jpg
Safety,Environmental,SPILFYTER,Universal Sorbent Sock Pk 40,Universal Sorbent Sock  Gallons Sorbed per Pkg 40  Material Polypropylene  Color Gray  Dia 3 In  Length 4 Ft  Package Quantity 40,1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-4230 SEV16,MX,,,,SEV16-163274-4230.jpg
Safety,Environmental,GRN,VAP-R GARD(R) Vapor Absorbent...,"Vapor Absorbent Cartridge Reduces Risk Associated With Vapor BuildupUnits attach to inside corner of cabinet with magnets or Velcro.(R)Vaper Abosrbent Cartridges have specially treated activated carbon that absorbs flammable, combustible and noxious vapers. Specifications: Perforated 24-ga. zinc dichromate-plated steel exterior provides a large surface area for even, effective adsorption. Unique triangular design fits in cabinet corner out of the way of round safety cans. Inner door labels are provided to keep track of product use. Attaches with magnets for use in flammable liquid storage cabinets. 12 In.H x 3-3/4 In.W. Pkg. of 2. Patented. 20532",1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-4234 SEV16,MX,,,,SEV16-163274-4234.jpg
Safety,Environmental,GRN,VAP-R GARD(R) Vapor Absorbent...,"Vapor Absorbent Cartridge Reduces Risk Associated With Vapor BuildupUnits attach to inside corner of cabinet with magnets or Velcro.(R)Vaper Abosrbent Cartridges have specially treated activated carbon that absorbs flammable, combustible and noxious vapers. Specifications: Perforated 24-ga. zinc dichromate-plated steel exterior provides a large surface area for even, effective adsorption. Unique triangular design fits in cabinet corner out of the way of round safety cans. Inner door labels are provided to keep track of product use. Attaches with magnets for use in flammable liquid storage cabinets. 12 In.H x 3-3/4 In.W. Pkg. of 2. Patented. 20603",1,,,,GS-07F-0100W,73.35,73.34,1,EA,ORIGIN,SEV16,163274-4432 SEV16,MX,,,,SEV16-163274-4432.jpg
Safety,Environmental,Spilfyter,12 In.X12 In. PREMIUM YELLOW HAZMAT  SW PERFED PAD - 100/BOX,"12""X12"" PREMIUM YELLOW HAZMAT  SW PERFED PAD - 100/BOX",1,,,,GS-07F-0100W,76.17,76.16,1,EA,ORIGIN,SEV16,163276-DEMREGL SEV16,MX,,,,SEV16-163276-DEMREGL.jpg
Safety,Environmental,LAB SAFETY SUPPLY,Chemical Spill Kit,Chemical Spill Kit  Gallons Sorbed per Pkg. 2,1,,,,GS-07F-0100W,63.41,63.4,1,EA,ORIGIN,SEV16,167533-BRK3834 SEV16,MX,,,,SEV16-167533-BRK3834.jpg
Safety,Environmental,DQE INC.,Decontamination Spray Wand,"HM6006 / Decon Wand. Total output: 2.5 gpm. Dimensions: assembled 44.5 In. x 6 In. x 2.5 In., unassembled 25 In. x 6 In. x 2.5 In.. Acts like an outdoor shower head. Simply connect this hand-held device to a standard garden hose and you are ready to begin. The wand comes in two pieces for compact storage, and assembles with a quick-connect coupling. The valve allows for shutoff and water flow adjustment. For use in mass casualty or mass disaster situations.",1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLC3632 SEV16,MX,,,,SEV16-145620-BLC3632.jpg
Safety,Environmental,SUD CHEMIE,Desiccant Desi-Pak 2g PK 150,Desiccant  Desi-Pak  2g  Package Type Tyvek Packet  Length 6 In  Width 3 In  Bentonite Clay Material  White  OSHA Standards  Package Quantity 150,1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLC3634 SEV16,MX,,,,SEV16-145620-BLC3634.jpg
Safety,Environmental,GRN,Dessicant,"2TYDES150 MINIMUM ORDER QTY OF 1 Dessicant, 2 Unit, 4.75 in. H x 5 in. W x .375 in D. Tyvek(TM) Pouch, 150 Bags/Pail Desiccant works by efficiently absorbing airborne moisture left inside the bag after vacuum sealing, and captures moisture that manages to pass through the bag material. 2 Unit 80000955478 00051111765616 76561 2TYDES150",1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU3034 SEV16,MX,,,,SEV16-145620-BLU3034.jpg
Safety,Environmental,GRN,Dr ger Hazardous Materials Kit Dr ger...,"Performs Five On-Site Tests SimultaneouslyKit allows portable detection of gases and unsafe vapors.Specifications: No. 6597 includes accuro hand pump, spare parts kit, air current kit, detector tube handbook, deluxe tube opener, extension hose, 10 6597",1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU3234 SEV16,MX,,,,SEV16-145620-BLU3234.jpg
Safety,Environmental,GRN,"Fire Extinguisher Cabinet, Surface...","Compact, Value-Priced Units Are Easy on Your Space and Your Budget These safety-oriented cabinets are a great safety measure because they keep fire extinguishers close at hand-use them to place extinguishers in convenient spots around your workplac 83740",1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU3332 SEV16,MX,,,,SEV16-145620-BLU3332.jpg
Safety,Environmental,GRN,"Fire Extinguisher Cabinet,...","Compact, Value-Priced Units Are Easy on Your Space and Your Budget These safety-oriented cabinets are a great safety measure because they keep fire extinguishers close at hand-use them to place extinguishers in convenient spots around your workplac 83745",1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU3430 SEV16,MX,,,,SEV16-145620-BLU3430.jpg
Safety,Environmental,SECURALL,Flammable Storage Cabinet 43 In Red,Flammable Storage Cabinet  Flammables Storage Cabinet Type  Storage Type Flammable  Capacity 45 gal.  Height 65 In.  Width 43 In.  Depth 18 In.  Door Type 2 Door  Self-Latch  Standard  Material Galvanized Steel  Color Red,1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU3432 SEV16,MX,,,,SEV16-145620-BLU3432.jpg
Safety,Environmental,FORTUNA,"FORTUNA, EMERGENCY RESPONSE CRAFT","FORTUNA, EMERGENCY RESPONSE CRAFT. . . Has two (2) access ports 22 In. x 40 In. (56 x 102 cm) allowing the responder to walk, crawl, swim, or wade out to the victim. One person can easily lift the victim up through the access hole or over the low freeboard sides. The 16' (4.9 M) long, 48 In. (1.2 M) wide Fortuna weighs 50 lbs. (22 kg) and can be inflated with a hand pump or by a compressed air cylinder. Has 12 In. (30.5 cm) diameter tubes and 2,000 lbs. (909 kg) of buoyancy.",1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU3434 SEV16,MX,,,,SEV16-145620-BLU3434.jpg
Safety,Environmental,GHS HAZCOM,GHS Information Center With 1 Binder,Information Center Information Center Subject Matter Chemical/HAZMAT Training Binder Format Height 24 In. Width 18 In. Depth 6 In. Language English Provides Compliance with Globally Harmonized System Globally Harmonized System Standards Material Rigid Plastic with Metal Pocket Includes 1 - 3 In. Safety Data Sheet Binder,1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU3630 SEV16,MX,,,,SEV16-145620-BLU3630.jpg
Safety,Environmental,GRN,Hazardous Material Bags,"18L x 12W in. 2 mil Thickness. Less than 10 Gallon Capacity. Color Yellow. Material Polyethylene. Legend: Hazardous Material, Handle with Care'. Flat Pack. Hazardouse Waste Material Bags.",1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU3834 SEV16,MX,,,,SEV16-145620-BLU3834.jpg
Safety,Environmental,GRN,Hazardous Material Bags,"30L x 17W in. 4 mil Thickness. Apx. 10 Gallon Capacity. Color Yellow. Material Polyethylene. Legend: Hazardous Material, Handle with Care'. Flat Pack. Hazardouse Waste Material Bags.",1,,,,GS-07F-0100W,50.08,50.07,1,EA,ORIGIN,SEV16,145620-BLU4234 SEV16,MX,,,,SEV16-145620-BLU4234.jpg
Safety,Environmental,GRN,Hazardous Material Bags,"30L x 17W in. 4 mil Thickness. Apx. 10 Gallon Capacity. Color Yellow. Material Polyethylene. Legend: Hazardous Material, Handle with Care'. Flat Pack. Hazardouse Waste Material Bags.",1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20350-3232 SEV16,MX,,,,SEV16-20350-3232.jpg
Safety,Environmental,GRN,Hazardous Material Bags,"60L x 33W in. 6 mil Thickness. 30 Gallon Capacity. Color Yellow. Material Polyethylene. Legend: Hazardous Material, Handle with Care'. Flat Pack. Hazardouse Waste Material Bags.",1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20350-3432 SEV16,MX,,,,SEV16-20350-3432.jpg
Safety,Environmental,GRN,Hazardous Material Bags,"65L x 38W in. 6 mil Thickness. 55 Gallon Capacity. Color Yellow. Material Polyethylene. Legend: Hazardous Material, Handle with Care'. Flat Pack. Hazardouse Waste Material Bags.",1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20350-3434 SEV16,MX,,,,SEV16-20350-3434.jpg
Safety,Environmental,GRN,Haz-Mat Counter-High Cabinet Haz-Mat...,Haz-Mat Equipment Storage Cabinets * Safety-Yellow Epoxy Coating and Haz-Mat Legend * Store response teams' personal protective equipment and other items safely and convenientlyHeavy-gauge steel cabinets have smooth surfaces with no bolt heads or pr 7763,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20350-3632 SEV16,MX,,,,SEV16-20350-3632.jpg
Safety,Environmental,DQE INC.,HazMat Protective Kit - 2X/3X,"HM4038 - 2X/3X / HazMat Personal Protective Kit. Size 2XL/3XL. Includes: one laminated, multi-layer hooded coverall with sealed seams and storm flap, inner and outer gloves, boot liners and vinyl over boots, pre-measured ChemTape strips, goggles, and N95 protective mask. Additional respiratory protection required for unknown or vapor-prone chemicals. Latex Free. For use in mass casualty or mass disaster situations.",1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20350-3832 SEV16,MX,,,,SEV16-20350-3832.jpg
Safety,Environmental,GRN,Labcoat,WHLG00 Large White Tyvek Full-Cut Long Sleeve White Lab Coat With 5 Snaps And 2 Pockets (30 Per Case) TY212SWHLG00,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-3232 SEV16,MX,,,,SEV16-20351-3232.jpg
Safety,Environmental,GRN,Labcoat,WHMD00 Medium White Tyvek Full-Cut Long Sleeve White Lab Coat With 5 Snaps And 2 Pockets (30 Per Case) TY212SWHMD00,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-3334 SEV16,MX,,,,SEV16-20351-3334.jpg
Safety,Environmental,GRN,Labcoat,WHXL00 Extra Large White Tyvek Full-Cut Long Sleeve White Lab Coat With 5 Snaps And 2 Pockets (30 Per Case) TY212SWHXL00,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-3432 SEV16,MX,,,,SEV16-20351-3432.jpg
Safety,Environmental,GRN,MSDS Information Center (Cabinet...,"Make sure you're in compliance!Specifications: Product is manufactured from 20-ga. steel, powder-coated for protection. Cabinet measures 22 1/2 In.H x 26 1/2 In.W x 5 In.D. Four mounting holes are provided for mounting to wall (mounting hardware not included). Fro 94359",1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-3434 SEV16,MX,,,,SEV16-20351-3434.jpg
Safety,Environmental,Spilfyter,OIL-ONLY MOBILE SPILL KADDIE KIT WITH WHEELS (ABSORBS UP TO 25 GAL),OIL-ONLY MOBILE SPILL KADDIE KIT WITH WHEELS (ABSORBS UP TO 25 GAL),1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-3632 SEV16,MX,,,,SEV16-20351-3632.jpg
Safety,Environmental,GRN,RCRA 12 gal Hazardous Waste Container,Waste Containers Provide Easy Distinction from Sharps and Chemo ContainersDistinctive white-and-black color of Waste Containers helps segregate hazardous pharmaceutical waste and comply with the Resource Conservation and Recovery Act (RCRA).Nestable 122833,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-3634 SEV16,MX,,,,SEV16-20351-3634.jpg
Safety,Environmental,GRN,RCRA 18 gal Hazardous Waste Container,Waste Containers Provide Easy Distinction from Sharps and Chemo ContainersDistinctive white-and-black color of Waste Containers helps segregate hazardous pharmaceutical waste and comply with the Resource Conservation and Recovery Act (RCRA).Nestable 122834,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-3836 SEV16,MX,,,,SEV16-20351-3836.jpg
Safety,Environmental,GHS HAZCOM,SDS Binder With A-Z Dividers,Binder Safety Data Sheet Binder Subject Matter Chemical/HAZMAT Training Binder Format Height 13 In. Width 12 In. Depth 4-1/2 In. Language English Provides Central Place to store all Safety Data Sheets Safety Data Sheets Globally Harmonized System Standards Material Plastic Includes A-Z Dividers,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-4032 SEV16,MX,,,,SEV16-20351-4032.jpg
Safety,Environmental,ENVIROSORB,Sorbent Sock Universal/Maintenance Pk 5,Super Absorbent  6.1 Gallons Sorbed per Pkg.  Polyester/Cellulose  Tan  3 In Dia.  Length 96 In  Capacit 19 Lb Capacit  Characteristics Absorbs Liquids  Uses Absorb Chemical Spills  Package Quantity 5  Oil Only Sorbent Sock,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-4034 SEV16,MX,,,,SEV16-20351-4034.jpg
Safety,Environmental,ULTRATECH,Spill Containment Utility Tray 5 gal,Spill Containment Utility Tray  Collapsible  Spill Capacity 5 gal.  Length 18 In.  Height 4-3/4 In.  Material PVC  Color Yellow  Includes Utility Tie,1,,,,GS-07F-0100W,41.61,41.6,1,EA,ORIGIN,SEV16,20351-4632 SEV16,MX,,,,SEV16-20351-4632.jpg
Safety,Environmental,SPILL DEFENSE,Spill Pad Sonic-Bonded Grn 16x18 PK100,Spill Pad  Sonic-Bonded  Gallons Sorbed per Pkg. Up to 25  Color Green  Width 16 In  Length 18 In  Universal / Maintenance,1,,,,GS-07F-0100W,42.25,42.24,1,EA,ORIGIN,SEV16,21700-5030 SEV16,US,,,,SEV16-21700-5030.jpg
Safety,Environmental,GRN,"Spill Tray, 1.25 In. H, HDPE Spill Tray",Collects Spills While You Fill Coated steel tray fits under any 5-gal. safety can to eliminate spill and drip hazards while filling safety cans.Construction: Perforated plated steel flame arrestor protects spills from ignition. Low-profile tray mea 7606,1,,,,GS-07F-0100W,134.01,134,1,EA,ORIGIN,SEV16,23014-DKBREGXL SEV16,MX,,,,SEV16-23014-DKBREGXL.jpg
Safety,Environmental,GRN,Tyvek Pants,WHLG00 Large White Tyvek Pull-On Pants With Serged Seams And Elastic Waist (50 Per Case) TY350SWHLG00,1,,,,GS-21F-089BA,67.1,67.09,1,EA,DESTINATION,SEV16,133997-3430,MX,,,,sevaphoto2.jpg
Safety,Environmental,GRN,Tyvek Pants,WHXL00 Extra Large White Tyvek Pull-On Pants With Serged Seams And Elastic Waist (50 Per Case) TY350SWHXL00,1,,,,GS-07F-0100W,42.25,42.24,1,EA,ORIGIN,SEV16,21700-3836 SEV16,US,,,,SEV16-21700-3836.jpg
Safety,Environmental,GRN,"Tyvek(R) Disposable Pants, X-Large","XL Protective Clothing Delivers Lightweight Protection At A Disposable PriceDispoable Shirts and Pants fit comfortably over work clothes to provide protection against dust, dirt and other particulates. Durable enough for multiple wearings but priced economically to allow convenient disposal whenever necessary. Choose from two different fabrics to meet your particular needs.Specifications: Microporous Fabric provides a liquid-resistant barrier with light chemical resistance and comfort from the breathable properties of the fabric. Microporous Fabric Shirts (No. 150732) pull over the head without snaps. Wear as a jacket or coordinate with Pants for a full suit. Microporous Fabric Pants (No. 150733) include elastic waistband and reinforced seams. Tyvek(R) material is made of spunbonded polyethylene fibers that delivers high tear resistance, repels liquids and provides light chemical resistance. Tyvek Shirts (No. 150741) feature long sleeves, snap closures and sewn-in collar....",1,,,,GS-07F-0100W,42.25,42.24,1,EA,ORIGIN,SEV16,21700-4034 SEV16,US,,,,SEV16-21700-4034.jpg
